video_id,channel_id,platform,publish_date,publish_hour,duration_seconds,video_type,total_views,first_7d_views,first_30d_views,watch_time_minutes,watch_time_7d,watch_time_30d,likes,comments,shares,dislikes,ad_impressions,engagement_rate,estimated_cpm,avg_view_duration_seconds,avg_percentage_viewed
vid_1127017,channel_9403,YouTube,2025-12-24,16,34,Short,15943,15523.0,15933.0,9122.79,8909.0,9119.0,258.0,0.0,4.0,93.0,0.0,1.64,0.05,34.33,100.98
vid_1127835,channel_8629,YouTube,2025-12-24,20,13,Short,15627,15616.0,15625.0,4391.45,4389.0,4391.0,212.0,1.0,4.0,36.0,0.0,1.39,0.05,16.86,129.7
vid_1130770,channel_8629,YouTube,2025-12-24,20,14,Short,9636,9629.0,9634.0,2718.45,2717.0,2718.0,78.0,1.0,0.0,27.0,0.0,0.82,0.05,16.93,120.91
vid_1132319,channel_8629,YouTube,2025-12-24,20,15,Short,15180,15166.0,15179.0,4704.5,4701.0,4704.0,136.0,0.0,2.0,24.0,0.0,0.91,0.11,18.59,123.97
vid_1126830,channel_10007,YouTube,2025-12-24,14,36,Short,820,759.0,802.0,360.52,338.0,351.0,20.0,0.0,0.0,5.0,0.0,2.44,0.07,26.38,73.28
vid_1128672,channel_6013,YouTube,2025-12-24,14,22,Short,9644,9247.0,9496.0,3790.8,3621.0,3717.0,158.0,3.0,2.0,11.0,0.0,1.69,0.1,23.58,107.2
vid_1121481,channel_7184,YouTube,2025-12-24,17,52,Short,546,429.0,537.0,351.38,290.0,347.0,11.0,0.0,0.0,0.0,0.0,2.01,0.05,38.61,74.26
vid_1126910,channel_7184,YouTube,2025-12-24,13,55,Short,966,868.0,960.0,828.22,744.0,825.0,14.0,0.0,1.0,9.0,0.0,1.55,0.05,51.44,93.53
vid_1130690,channel_7184,YouTube,2025-12-24,15,28,Short,15997,15747.0,15986.0,7322.02,7214.0,7319.0,196.0,0.0,1.0,68.0,0.0,1.23,0.05,27.46,98.08
vid_1131669,channel_7184,YouTube,2025-12-24,19,21,Short,947,795.0,937.0,344.52,288.0,340.0,11.0,0.0,0.0,3.0,0.0,1.16,0.06,21.83,103.94
vid_1132024,channel_5774,YouTube,2025-12-24,13,16,Short,1730,1684.0,1709.0,497.93,479.0,493.0,18.0,2.0,1.0,3.0,0.0,1.21,0.06,17.27,107.93
vid_1128797,channel_4501,YouTube,2025-12-24,20,18,Short,3797,3790.0,3797.0,1468.14,1466.0,1468.0,106.0,0.0,0.0,1.0,0.0,2.79,0.22,23.2,128.89
vid_1129345,channel_4501,YouTube,2025-12-24,15,16,Short,377,376.0,377.0,105.5,105.0,105.0,10.0,0.0,2.0,0.0,0.0,3.18,0.16,16.79,104.94
vid_1128708,channel_4645,YouTube,2025-12-24,20,16,Short,89,86.0,89.0,24.08,24.0,24.0,6.0,0.0,0.0,0.0,0.0,6.74,0.11,16.23,101.46
vid_1129530,channel_4645,YouTube,2025-12-24,15,13,Short,42,34.0,42.0,11.76,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,16.8,129.23
vid_1121579,channel_5047,YouTube,2025-12-24,19,26,Short,1190,1180.0,1187.0,561.41,557.0,560.0,12.0,1.0,0.0,3.0,0.0,1.09,0.25,28.31,108.87
vid_1121997,channel_5047,YouTube,2025-12-24,13,34,Short,1911,1898.0,1909.0,929.13,925.0,928.0,24.0,0.0,1.0,6.0,0.0,1.31,0.08,29.17,85.8
vid_1127701,channel_5047,YouTube,2025-12-24,15,23,Short,224,212.0,222.0,93.34,90.0,93.0,4.0,0.0,0.0,1.0,0.0,1.79,0.04,25.0,108.7
vid_1128782,channel_5047,YouTube,2025-12-24,17,20,Short,3322,3315.0,3319.0,1200.49,1198.0,1199.0,18.0,0.0,0.0,3.0,0.0,0.54,0.2,21.68,108.41
vid_1127254,channel_4796,YouTube,2025-12-24,21,35,Short,3979,3912.0,3961.0,1919.57,1881.0,1911.0,152.0,4.0,0.0,6.0,0.0,3.92,0.23,28.95,82.7
vid_1130098,channel_4796,YouTube,2025-12-24,21,37,Short,113,96.0,112.0,47.11,38.0,46.0,2.0,0.0,5.0,0.0,0.0,6.19,0.18,25.01,67.61
vid_1130928,channel_4796,YouTube,2025-12-24,15,18,Short,39,36.0,39.0,10.56,10.0,10.0,3.0,0.0,0.0,0.0,0.0,7.69,0.26,16.25,90.26
vid_1131995,channel_4796,YouTube,2025-12-24,17,30,Short,3162,3127.0,3157.0,1278.59,1267.0,1276.0,190.0,8.0,1.0,0.0,0.0,6.29,0.23,24.26,80.87
vid_1121616,channel_9403,YouTube,2025-12-24,8,35,Short,15122,14614.0,15096.0,7446.3,7226.0,7437.0,189.0,0.0,8.0,88.0,0.0,1.3,0.04,29.54,84.41
vid_1122021,channel_9403,YouTube,2025-12-24,12,20,Short,2059,1652.0,2045.0,822.57,671.0,817.0,28.0,0.0,0.0,6.0,0.0,1.36,0.02,23.97,119.85
vid_1131203,channel_9403,YouTube,2025-12-24,10,39,Short,16704,16247.0,16693.0,9398.17,9112.0,9394.0,191.0,0.0,5.0,67.0,0.0,1.17,0.03,33.76,86.56
vid_1122413,channel_8909,YouTube,2025-12-24,6,24,Short,11,9.0,11.0,2.59,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,58.86
vid_1126727,channel_8909,YouTube,2025-12-24,8,676,Production,858,798.0,849.0,1345.4,1273.0,1342.0,2.0,0.0,1.0,0.0,450.0,0.35,0.66,94.08,13.92
vid_1128290,channel_10007,YouTube,2025-12-24,12,27,Short,793,758.0,776.0,275.11,265.0,270.0,16.0,0.0,0.0,4.0,0.0,2.02,0.1,20.82,77.09
vid_1130253,channel_10007,YouTube,2025-12-24,12,39,Short,573,525.0,549.0,192.26,175.0,181.0,10.0,0.0,1.0,3.0,0.0,1.92,0.07,20.13,51.62
vid_1130903,channel_10007,YouTube,2025-12-24,8,28,Short,608,557.0,581.0,197.92,182.0,190.0,16.0,0.0,0.0,3.0,0.0,2.63,0.07,19.53,69.76
vid_1121128,channel_6013,YouTube,2025-12-24,10,34,Short,1922,1901.0,1919.0,834.3,829.0,834.0,21.0,0.0,1.0,6.0,0.0,1.14,0.06,26.04,76.6
vid_1127203,channel_6013,YouTube,2025-12-24,12,13,Short,987,953.0,981.0,313.9,298.0,312.0,16.0,0.0,1.0,3.0,0.0,1.72,0.04,19.08,146.79
vid_1127424,channel_6013,YouTube,2025-12-24,8,26,Short,2273,2263.0,2272.0,863.14,855.0,863.0,23.0,1.0,0.0,5.0,0.0,1.06,0.09,22.78,87.63
vid_1128575,channel_5774,YouTube,2025-12-24,5,16,Short,140,122.0,130.0,40.43,34.0,37.0,4.0,0.0,0.0,0.0,0.0,2.86,0.29,17.33,108.29
vid_1128852,channel_4501,YouTube,2025-12-24,1,23,Short,2753,2746.0,2753.0,942.26,938.0,942.0,95.0,1.0,2.0,2.0,0.0,3.56,0.2,20.54,89.29
vid_1121577,channel_4645,YouTube,2025-12-24,1,19,Short,2211,2206.0,2210.0,609.65,608.0,610.0,24.0,1.0,3.0,6.0,0.0,1.27,0.19,16.54,87.07
vid_1121271,channel_4796,YouTube,2025-12-24,1,14,Short,16955,16557.0,16917.0,5664.97,5554.0,5655.0,468.0,5.0,2.0,17.0,0.0,2.8,0.19,20.05,143.19
vid_1131225,channel_6806,YouTube,2025-12-24,11,1911,Production,3151,2264.0,2892.0,20009.63,13748.0,18533.0,42.0,2.0,3.0,4.0,4185.0,1.49,1.61,381.01,19.94
vid_1129949,channel_6806,YouTube,2025-12-24,10,1715,Production,5644,4933.0,5483.0,47801.27,44325.0,47119.0,38.0,2.0,3.0,2.0,7081.0,0.76,1.43,508.16,29.63
vid_1130803,channel_10353,YouTube,2025-12-24,12,1333,Production,2528,1980.0,2425.0,18799.13,14609.0,18164.0,25.0,0.0,6.0,3.0,4357.0,1.23,5.16,446.18,33.47
vid_1127308,channel_8416,YouTube,2025-12-23,19,244,Production,121158,6749.0,106894.0,240354.48,13558.0,217439.0,43.0,0.0,15.0,2.0,4382.0,0.05,0.06,119.03,48.78
vid_1128944,channel_8416,YouTube,2025-12-23,18,44,Short,31340,10897.0,30238.0,12170.88,4579.0,11905.0,51.0,0.0,1.0,15.0,0.0,0.17,0.01,23.3,52.96
vid_1127400,channel_9403,YouTube,2025-12-23,12,26,Short,8671,8161.0,8661.0,3918.71,3700.0,3916.0,111.0,0.0,1.0,47.0,0.0,1.29,0.04,27.12,104.29
vid_1127581,channel_9403,YouTube,2025-12-23,16,45,Short,4143,3612.0,4132.0,2923.59,2529.0,2919.0,102.0,0.0,0.0,23.0,0.0,2.46,0.02,42.34,94.09
vid_1130824,channel_9403,YouTube,2025-12-23,10,27,Short,20845,18043.0,20817.0,10748.18,9246.0,10734.0,247.0,0.0,13.0,104.0,0.0,1.25,0.04,30.94,114.58
vid_1128552,channel_8629,YouTube,2025-12-23,20,13,Short,76045,72133.0,73131.0,20591.3,19628.0,19882.0,686.0,0.0,10.0,179.0,0.0,0.92,0.05,16.25,124.97
vid_1131838,channel_8909,YouTube,2025-12-23,14,605,Production,1263,1156.0,1224.0,1992.15,1796.0,1896.0,1.0,0.0,2.0,2.0,879.0,0.24,0.59,94.64,15.64
vid_1121701,channel_10007,YouTube,2025-12-23,10,37,Short,558,493.0,542.0,232.44,204.0,226.0,7.0,0.0,0.0,4.0,0.0,1.25,0.22,24.99,67.55
vid_1128134,channel_10007,YouTube,2025-12-23,12,30,Short,741,611.0,682.0,261.67,222.0,244.0,12.0,0.0,1.0,3.0,0.0,1.75,0.07,21.19,70.63
vid_1131885,channel_10007,YouTube,2025-12-23,14,40,Short,591,562.0,582.0,282.34,272.0,279.0,10.0,0.0,0.0,3.0,0.0,1.69,0.08,28.66,71.66
vid_1128737,channel_6013,YouTube,2025-12-23,10,29,Short,469,428.0,459.0,184.84,164.0,182.0,4.0,0.0,0.0,3.0,0.0,0.85,0.02,23.65,81.54
vid_1130066,channel_6013,YouTube,2025-12-23,12,18,Short,9115,9057.0,9110.0,3243.62,3224.0,3242.0,120.0,0.0,2.0,42.0,0.0,1.34,0.04,21.35,118.62
vid_1132240,channel_6013,YouTube,2025-12-23,14,12,Short,1252,1206.0,1247.0,332.32,317.0,331.0,20.0,0.0,0.0,3.0,0.0,1.6,0.14,15.93,132.72
vid_1121836,channel_7184,YouTube,2025-12-23,19,24,Short,867,721.0,854.0,403.71,354.0,401.0,7.0,0.0,0.0,5.0,0.0,0.81,0.06,27.94,116.41
vid_1122096,channel_7184,YouTube,2025-12-23,17,34,Short,3101,3022.0,3097.0,1162.04,1128.0,1157.0,39.0,0.0,3.0,9.0,0.0,1.35,0.07,22.48,66.13
vid_1131317,channel_7184,YouTube,2025-12-23,15,41,Short,5101,4972.0,5091.0,3221.99,3149.0,3212.0,83.0,1.0,1.0,24.0,0.0,1.67,0.06,37.9,92.43
vid_1132058,channel_7184,YouTube,2025-12-23,13,8,Short,5488,5367.0,5479.0,1173.64,1145.0,1172.0,46.0,0.0,0.0,18.0,0.0,0.84,0.07,12.83,160.39
vid_1121768,channel_5774,YouTube,2025-12-23,13,18,Short,317,280.0,294.0,88.88,76.0,81.0,7.0,2.0,0.0,2.0,0.0,2.84,0.06,16.82,93.46
vid_1130470,channel_5774,YouTube,2025-12-23,9,14,Short,64,48.0,56.0,22.51,12.0,20.0,1.0,0.0,0.0,0.0,0.0,1.56,0.0,21.1,150.74
vid_1121250,channel_4501,YouTube,2025-12-23,15,24,Short,351,349.0,351.0,88.78,88.0,89.0,17.0,0.0,3.0,1.0,0.0,5.7,0.43,15.18,63.23
vid_1129918,channel_4501,YouTube,2025-12-23,20,19,Short,480,479.0,480.0,128.07,128.0,128.0,12.0,1.0,3.0,0.0,0.0,3.33,0.17,16.01,84.26
vid_1129386,channel_4645,YouTube,2025-12-23,20,18,Short,348,339.0,345.0,120.08,117.0,120.0,3.0,0.0,0.0,0.0,0.0,0.86,0.17,20.7,115.02
vid_1129233,channel_4645,YouTube,2025-12-23,15,23,Short,614,606.0,613.0,149.29,148.0,149.0,1.0,0.0,1.0,1.0,0.0,0.33,0.18,14.59,63.43
vid_1129203,channel_5047,YouTube,2025-12-23,13,17,Short,13508,13406.0,13460.0,4471.3,4420.0,4458.0,110.0,1.0,2.0,31.0,0.0,0.84,0.05,19.86,116.83
vid_1131198,channel_5047,YouTube,2025-12-23,15,25,Short,15153,15122.0,15146.0,6307.24,6296.0,6306.0,199.0,2.0,0.0,45.0,0.0,1.33,0.06,24.97,99.9
vid_1132211,channel_5047,YouTube,2025-12-23,11,21,Short,424,378.0,387.0,188.92,178.0,180.0,2.0,0.0,0.0,2.0,0.0,0.47,0.05,26.73,127.3
vid_1121694,channel_4796,YouTube,2025-12-23,19,15,Short,2479,2465.0,2478.0,697.17,692.0,697.0,38.0,0.0,0.0,3.0,0.0,1.53,0.2,16.87,112.49
vid_1122057,channel_4796,YouTube,2025-12-23,15,23,Short,768,760.0,767.0,222.22,219.0,222.0,19.0,0.0,0.0,1.0,0.0,2.47,0.18,17.36,75.48
vid_1121180,channel_4796,YouTube,2025-12-23,17,30,Short,7157,7053.0,7136.0,3601.05,3560.0,3591.0,172.0,1.0,2.0,6.0,0.0,2.45,0.23,30.19,100.63
vid_1128532,channel_4796,YouTube,2025-12-23,21,24,Short,28,24.0,28.0,9.65,8.0,10.0,2.0,0.0,0.0,0.0,0.0,7.14,0.0,20.68,86.16
vid_1131050,channel_10353,YouTube,2025-12-23,12,1441,Production,1319,1244.0,1301.0,8947.68,8665.0,8898.0,20.0,1.0,5.0,2.0,2228.0,1.97,4.39,407.02,28.25
vid_1130102,channel_9403,YouTube,2025-12-23,8,23,Short,16985,16320.0,16972.0,7337.7,6946.0,7333.0,198.0,1.0,5.0,71.0,0.0,1.2,0.05,25.92,112.7
vid_1127089,channel_8909,YouTube,2025-12-23,6,37,Short,549,543.0,548.0,211.5,209.0,210.0,6.0,0.0,0.0,2.0,0.0,1.09,0.16,23.11,62.47
vid_1128888,channel_10007,YouTube,2025-12-23,8,32,Short,828,743.0,787.0,224.82,201.0,215.0,14.0,0.0,0.0,2.0,0.0,1.69,0.06,16.29,50.91
vid_1121625,channel_6013,YouTube,2025-12-23,8,33,Short,1183,1163.0,1178.0,416.91,409.0,415.0,10.0,0.0,0.0,8.0,0.0,0.85,0.09,21.15,64.08
vid_1128991,channel_4501,YouTube,2025-12-23,1,18,Short,531,530.0,531.0,150.79,150.0,151.0,16.0,0.0,0.0,2.0,0.0,3.01,0.24,17.04,94.66
vid_1127414,channel_4645,YouTube,2025-12-23,1,22,Short,1578,1559.0,1568.0,591.97,584.0,589.0,27.0,0.0,0.0,0.0,0.0,1.71,0.11,22.51,102.31
vid_1127966,channel_5047,YouTube,2025-12-23,7,19,Short,15257,15242.0,15251.0,5545.25,5540.0,5544.0,93.0,1.0,0.0,28.0,0.0,0.62,0.1,21.81,114.78
vid_1131087,channel_4796,YouTube,2025-12-23,1,28,Short,3409,3400.0,3409.0,1796.77,1793.0,1797.0,73.0,1.0,0.0,1.0,0.0,2.17,0.23,31.62,112.94
vid_1128196,channel_8416,YouTube,2025-12-22,18,65,Short,17860,1581.0,17020.0,8748.65,813.0,8502.0,47.0,0.0,0.0,6.0,0.0,0.26,0.01,29.39,45.22
vid_1130077,channel_8416,YouTube,2025-12-21,19,308,Production,49270,5297.0,47145.0,79808.42,11106.0,77392.0,20.0,0.0,3.0,3.0,2371.0,0.05,0.06,97.19,31.55
vid_1121401,channel_9403,YouTube,2025-12-22,12,31,Short,9787,9315.0,9783.0,5034.11,4808.0,5032.0,150.0,0.0,1.0,44.0,0.0,1.54,0.04,30.86,99.55
vid_1121428,channel_9403,YouTube,2025-12-22,8,21,Short,17612,17031.0,17601.0,7053.0,6841.0,7048.0,178.0,0.0,6.0,81.0,0.0,1.04,0.04,24.03,114.42
vid_1121916,channel_9403,YouTube,2025-12-20,8,29,Short,10102,9594.0,10095.0,4661.96,4463.0,4660.0,147.0,0.0,1.0,53.0,0.0,1.47,0.05,27.69,95.48
vid_1127177,channel_9403,YouTube,2025-12-21,10,43,Short,16808,16241.0,16801.0,10755.55,10469.0,10752.0,220.0,0.0,0.0,96.0,0.0,1.31,0.03,38.39,89.29
vid_1127372,channel_9403,YouTube,2025-12-22,10,11,Short,16363,15871.0,16353.0,4660.59,4512.0,4659.0,154.0,0.0,11.0,51.0,0.0,1.01,0.03,17.09,155.36
vid_1127875,channel_9403,YouTube,2025-12-21,8,30,Short,19663,18876.0,19653.0,9459.68,9125.0,9456.0,265.0,1.0,4.0,90.0,0.0,1.37,0.04,28.87,96.22
vid_1130754,channel_9403,YouTube,2025-12-20,12,50,Short,1738,1331.0,1733.0,1062.07,847.0,1059.0,27.0,1.0,0.0,11.0,0.0,1.61,0.03,36.67,73.33
vid_1130791,channel_9403,YouTube,2025-12-20,16,24,Short,2798,2197.0,2793.0,1347.09,1054.0,1345.0,42.0,0.0,2.0,12.0,0.0,1.57,0.02,28.89,120.36
vid_1130705,channel_9403,YouTube,2025-12-21,16,20,Short,16667,15973.0,16657.0,6601.1,6356.0,6597.0,175.0,1.0,5.0,71.0,0.0,1.09,0.06,23.76,118.82
vid_1131439,channel_9403,YouTube,2025-12-21,12,15,Short,1763,1491.0,1758.0,622.68,535.0,620.0,27.0,0.0,0.0,6.0,0.0,1.53,0.03,21.19,141.28
vid_1126983,channel_9403,YouTube,2025-12-22,16,26,Short,9945,9415.0,9934.0,4642.1,4387.0,4639.0,144.0,0.0,2.0,41.0,0.0,1.47,0.04,28.01,107.72
vid_1131096,channel_9403,YouTube,2025-12-20,10,13,Short,16234,15717.0,16220.0,4927.75,4749.0,4919.0,163.0,0.0,4.0,70.0,0.0,1.03,0.04,18.21,140.1
vid_1121313,channel_8629,YouTube,2025-12-20,16,11,Short,15012,15001.0,15011.0,4024.94,4023.0,4025.0,145.0,0.0,4.0,34.0,0.0,0.99,0.07,16.09,146.24
vid_1126925,channel_8629,YouTube,2025-12-22,18,16,Short,15511,15419.0,15511.0,4789.85,4763.0,4790.0,169.0,1.0,4.0,32.0,0.0,1.12,0.1,18.53,115.8
vid_1128252,channel_8629,YouTube,2025-12-21,16,16,Short,6896,6887.0,6896.0,2224.7,2223.0,2225.0,60.0,0.0,0.0,19.0,0.0,0.87,0.09,19.36,120.98
vid_1129232,channel_8629,YouTube,2025-12-22,14,12,Short,7927,7915.0,7927.0,2219.87,2217.0,2220.0,68.0,0.0,2.0,27.0,0.0,0.88,0.05,16.8,140.02
vid_1131110,channel_8629,YouTube,2025-12-21,14,11,Short,15759,15746.0,15759.0,4174.69,4172.0,4175.0,144.0,4.0,1.0,38.0,0.0,0.95,0.05,15.89,144.5
vid_1126900,channel_8629,YouTube,2025-12-21,20,19,Short,9685,9671.0,9684.0,3217.33,3214.0,3217.0,59.0,0.0,2.0,17.0,0.0,0.63,0.07,19.93,104.9
vid_1126921,channel_8629,YouTube,2025-12-22,14,17,Short,15285,15274.0,15285.0,4574.72,4572.0,4575.0,122.0,0.0,4.0,29.0,0.0,0.82,0.09,17.96,105.63
vid_1128400,channel_8629,YouTube,2025-12-20,20,12,Short,16135,16113.0,16133.0,4161.44,4156.0,4161.0,123.0,1.0,3.0,37.0,0.0,0.79,0.09,15.47,128.96
vid_1131565,channel_8629,YouTube,2025-12-20,20,18,Short,16213,16188.0,16213.0,5576.18,5570.0,5576.0,181.0,0.0,2.0,35.0,0.0,1.13,0.08,20.64,114.64
vid_1128158,channel_8909,YouTube,2025-12-21,9,26,Short,319,318.0,319.0,134.46,134.0,134.0,1.0,0.0,0.0,1.0,0.0,0.31,0.31,25.29,97.27
vid_1128385,channel_8909,YouTube,2025-12-22,9,694,Production,226,213.0,225.0,302.8,282.0,302.0,2.0,0.0,1.0,0.0,180.0,1.33,1.59,80.39,11.58
vid_1130455,channel_8909,YouTube,2025-12-20,13,23,Short,352,348.0,352.0,101.21,100.0,101.0,3.0,0.0,0.0,4.0,0.0,0.85,0.0,17.25,75.01
vid_1130699,channel_8909,YouTube,2025-12-21,10,607,Production,1086,1049.0,1079.0,1693.17,1614.0,1672.0,6.0,0.0,2.0,0.0,1249.0,0.74,0.57,93.55,15.41
vid_1131302,channel_8909,YouTube,2025-12-22,6,12,Short,676,673.0,676.0,152.68,152.0,153.0,7.0,0.0,0.0,2.0,0.0,1.04,0.34,13.55,112.93
vid_1132244,channel_8909,YouTube,2025-12-20,10,544,Production,2249,2094.0,2220.0,3875.84,3579.0,3801.0,0.0,2.0,2.0,0.0,2346.0,0.18,1.68,103.4,19.01
vid_1121359,channel_10007,YouTube,2025-12-22,10,40,Short,4758,4694.0,4736.0,1731.64,1705.0,1723.0,43.0,0.0,0.0,14.0,0.0,0.9,0.1,21.84,54.59
vid_1121946,channel_10007,YouTube,2025-12-21,14,32,Short,4366,4307.0,4348.0,2147.71,1972.0,2140.0,68.0,0.0,0.0,17.0,0.0,1.56,0.11,29.52,92.23
vid_1126810,channel_10007,YouTube,2025-12-20,14,18,Short,2791,2738.0,2770.0,907.92,886.0,896.0,26.0,0.0,2.0,8.0,0.0,1.0,0.14,19.52,108.43
vid_1129199,channel_10007,YouTube,2025-12-21,10,19,Short,4667,4596.0,4649.0,1398.54,1357.0,1371.0,40.0,0.0,2.0,17.0,0.0,0.9,0.1,17.98,94.63
vid_1129303,channel_10007,YouTube,2025-12-22,8,23,Short,649,588.0,630.0,223.0,203.0,216.0,8.0,0.0,0.0,3.0,0.0,1.23,0.08,20.62,89.64
vid_1129968,channel_10007,YouTube,2025-12-20,8,58,Short,1511,1457.0,1505.0,702.73,685.0,700.0,23.0,1.0,0.0,7.0,0.0,1.59,0.05,27.9,48.11
vid_1131997,channel_10007,YouTube,2025-12-20,10,60,Short,2609,2499.0,2584.0,1032.23,988.0,1023.0,27.0,0.0,1.0,18.0,0.0,1.07,0.06,23.74,39.56
vid_1127936,channel_10007,YouTube,2025-12-22,12,34,Short,3374,3290.0,3339.0,1357.88,1330.0,1346.0,42.0,1.0,2.0,7.0,0.0,1.33,0.07,24.15,71.02
vid_1128693,channel_10007,YouTube,2025-12-22,14,37,Short,1028,791.0,964.0,309.28,246.0,290.0,6.0,0.0,0.0,1.0,0.0,0.58,0.11,18.05,48.79
vid_1128744,channel_10007,YouTube,2025-12-21,12,17,Short,5298,5228.0,5281.0,1428.09,1406.0,1424.0,54.0,0.0,0.0,19.0,0.0,1.02,0.1,16.17,95.14
vid_1131147,channel_10007,YouTube,2025-12-21,8,43,Short,894,818.0,877.0,367.55,339.0,360.0,13.0,0.0,0.0,3.0,0.0,1.45,0.06,24.67,57.37
vid_1132208,channel_10007,YouTube,2025-12-20,12,28,Short,1288,1210.0,1273.0,477.8,458.0,476.0,18.0,0.0,0.0,10.0,0.0,1.4,0.15,22.26,79.49
vid_1122289,channel_6013,YouTube,2025-12-20,8,34,Short,2620,2592.0,2618.0,983.57,976.0,983.0,25.0,0.0,0.0,10.0,0.0,0.95,0.15,22.52,66.25
vid_1122184,channel_6013,YouTube,2025-12-21,10,21,Short,3677,3651.0,3676.0,1103.21,1096.0,1103.0,27.0,0.0,2.0,9.0,0.0,0.79,0.1,18.0,85.72
vid_1131747,channel_6013,YouTube,2025-12-22,12,19,Short,11087,10951.0,11081.0,3906.53,3862.0,3904.0,97.0,1.0,5.0,40.0,0.0,0.93,0.05,21.14,111.27
vid_1132139,channel_6013,YouTube,2025-12-20,12,22,Short,6972,6931.0,6968.0,2355.29,2344.0,2354.0,74.0,1.0,1.0,17.0,0.0,1.09,0.1,20.27,92.13
vid_1126956,channel_6013,YouTube,2025-12-21,14,16,Short,2869,2851.0,2868.0,953.87,948.0,953.0,29.0,0.0,1.0,7.0,0.0,1.05,0.08,19.95,124.68
vid_1127648,channel_6013,YouTube,2025-12-22,10,13,Short,2699,2669.0,2697.0,650.09,636.0,650.0,23.0,0.0,1.0,4.0,0.0,0.89,0.1,14.45,111.17
vid_1127830,channel_6013,YouTube,2025-12-21,12,13,Short,2208,2188.0,2204.0,649.27,644.0,648.0,25.0,0.0,1.0,4.0,0.0,1.18,0.05,17.64,135.72
vid_1129160,channel_6013,YouTube,2025-12-20,10,29,Short,2746,2716.0,2743.0,991.86,981.0,991.0,29.0,0.0,1.0,10.0,0.0,1.09,0.07,21.67,74.73
vid_1129397,channel_6013,YouTube,2025-12-22,8,39,Short,1694,1684.0,1694.0,847.51,844.0,847.0,29.0,0.0,0.0,5.0,0.0,1.71,0.14,30.02,76.97
vid_1130142,channel_6013,YouTube,2025-12-21,8,24,Short,1152,1142.0,1152.0,491.01,487.0,491.0,21.0,0.0,0.0,2.0,0.0,1.82,0.17,25.57,106.56
vid_1130804,channel_6013,YouTube,2025-12-20,14,19,Short,1318,1299.0,1317.0,655.6,646.0,655.0,18.0,0.0,0.0,6.0,0.0,1.37,0.05,29.85,157.08
vid_1131315,channel_6013,YouTube,2025-12-22,14,9,Short,726,710.0,723.0,189.29,185.0,189.0,12.0,0.0,0.0,2.0,0.0,1.65,0.04,15.64,173.82
vid_1121904,channel_7184,YouTube,2025-12-21,17,38,Short,9762,9201.0,9716.0,5412.29,5212.0,5398.0,118.0,0.0,3.0,41.0,0.0,1.24,0.08,33.27,87.54
vid_1122382,channel_7184,YouTube,2025-12-22,15,15,Short,570,459.0,565.0,171.96,141.0,171.0,3.0,0.0,0.0,2.0,0.0,0.53,0.04,18.1,120.67
vid_1126851,channel_7184,YouTube,2025-12-20,15,25,Short,25170,23187.0,25152.0,10101.97,9327.0,10094.0,281.0,1.0,4.0,79.0,0.0,1.14,0.06,24.08,96.32
vid_1131338,channel_7184,YouTube,2025-12-22,13,34,Short,16317,16021.0,16296.0,8983.89,8808.0,8970.0,204.0,1.0,4.0,64.0,0.0,1.28,0.06,33.04,97.16
vid_1131591,channel_7184,YouTube,2025-12-20,19,11,Short,15486,15300.0,15479.0,4402.53,4346.0,4398.0,134.0,0.0,4.0,44.0,0.0,0.89,0.08,17.06,155.07
vid_1127073,channel_7184,YouTube,2025-12-20,17,43,Short,11891,11754.0,11876.0,7701.31,7622.0,7695.0,171.0,0.0,0.0,49.0,0.0,1.44,0.05,38.86,90.37
vid_1128212,channel_7184,YouTube,2025-12-20,13,11,Short,19911,18760.0,19904.0,5077.85,4781.0,5076.0,156.0,0.0,1.0,82.0,0.0,0.79,0.06,15.3,139.11
vid_1128515,channel_7184,YouTube,2025-12-21,15,57,Short,779,640.0,766.0,599.3,489.0,584.0,12.0,0.0,0.0,7.0,0.0,1.54,0.05,46.16,80.98
vid_1129966,channel_7184,YouTube,2025-12-22,19,16,Short,16377,16171.0,16365.0,5585.22,5516.0,5582.0,150.0,0.0,4.0,74.0,0.0,0.94,0.07,20.46,127.89
vid_1130574,channel_7184,YouTube,2025-12-22,17,7,Short,1985,1836.0,1974.0,534.75,504.0,532.0,21.0,1.0,0.0,10.0,0.0,1.11,0.06,16.16,230.91
vid_1130564,channel_7184,YouTube,2025-12-21,19,31,Short,8566,8364.0,8559.0,4312.6,4228.0,4311.0,107.0,0.0,3.0,28.0,0.0,1.28,0.07,30.21,97.44
vid_1131034,channel_7184,YouTube,2025-12-21,13,30,Short,6174,6039.0,6164.0,2773.78,2726.0,2771.0,77.0,0.0,5.0,28.0,0.0,1.33,0.06,26.96,89.85
vid_1127634,channel_5774,YouTube,2025-12-22,12,15,Short,2159,2138.0,2145.0,616.38,601.0,603.0,25.0,2.0,0.0,6.0,0.0,1.25,0.06,17.13,114.2
vid_1128959,channel_5774,YouTube,2025-12-21,11,21,Short,1160,1144.0,1154.0,390.23,384.0,387.0,5.0,0.0,0.0,3.0,0.0,0.43,0.07,20.18,96.12
